Box Number,6,6,6,6,9,9,9,9,10,10,10,10
Columns,Left,Middle,Right,Total,Left,Middle,Right,Total,Left,Middle,Right,Total
2020/08/18 event_code: x071,104.0,443.0,1740.0,2287.0,93.0,1560.0,85.0,1738.0,89.0,755.0,446.0,1290.0
2020/08/18 event_code: x520,0.0,186.0,0.0,186.0,0.0,165.0,0.0,165.0,0.0,197.0,0.0,197.0
2020/08/18 counter: xx529,12.0,0.0,480.0,492.0,9.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0
2020/08/18 event_code: x271,0.0,137.0,0.0,137.0,0.0,111.0,0.0,111.0,0.0,132.0,0.0,132.0
2020/08/18 event_code: x2271,0.0,137.0,0.0,137.0,0.0,111.0,0.0,111.0,0.0,132.0,0.0,132.0
2020/08/18 event_code: x1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 counter: x2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 counter: x1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 counter: x2519,17.0,68.0,398.0,483.0,15.0,1180.0,10.0,1205.0,23.0,258.0,161.0,442.0
2020/08/18 counter: x1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 counter: x2559,9.0,45.0,759.0,813.0,5.0,114.0,1.0,120.0,10.0,151.0,151.0,312.0
2020/08/18 counter: x1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 counter: x2549,5.0,145.0,17.0,167.0,4.0,111.0,4.0,119.0,0.0,132.0,5.0,137.0
2020/08/18 counter: x1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 event_code: x2170,62.0,139.0,74.0,275.0,56.0,109.0,54.0,219.0,54.0,264.0,78.0,396.0
2020/08/18 event_code: x1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020/08/18 event_code: x160,11.0,0.0,3.0,14.0,7.0,0.0,3.0,10.0,10.0,0.0,6.0,16.0
2020/08/18 event_code: x2540,19.0,0.0,13.0,32.0,28.0,0.0,17.0,45.0,26.0,0.0,20.0,46.0
2020/08/18 event_code: x1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
